"CNES","COMPETEN","data","ano","mes","tmn","tmn_pre","tmn_tar","NOME","NATUREZA","GESTAO","ZONA","npartos","sem.gest","n.consultas","idade","escolaridade","apgar","cesarea","tmn.geral","tmn.pre","tmn.tar"
5717256,201107,2011-07-01,2011,"07",2.73224043715847,2.73224043715847,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","medio","medio","alto","baixo","baixo","medio","medio"
5717256,201108,2011-08-01,2011,"08",2.65957446808511,0,2.65957446808511,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","baixo","medio","medio","medio","alto","medio","baixo","baixo","alto"
5717256,201109,2011-09-01,2011,"09",6.11620795107034,6.11620795107034,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","baixo","medio","baixo","medio","medio","medio","medio","medio","medio"
5717256,201110,2011-10-01,2011,"10",12.2324159021407,9.1743119266055,3.05810397553517,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","baixo","alto","baixo","medio","medio","medio","alto","alto","alto"
5717256,201111,2011-11-01,2011,"11",2.79329608938547,2.79329608938547,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","baixo","medio","baixo","baixo","alto","medio","baixo","medio","medio"
5717256,201112,2011-12-01,2011,"12",2.67379679144385,0,2.67379679144385,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","baixo","medio","baixo","medio","medio","medio","baixo","baixo","alto"
5717256,201201,2012-01-01,2012,"01",17.4563591022444,9.97506234413965,7.48129675810474,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","baixo","medio",NA,"medio","medio","medio","alto","alto","alto"
5717256,201202,2012-02-01,2012,"02",4.65116279069767,4.65116279069767,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio",NA,"medio","medio","medio","medio","medio","medio"
5717256,201203,2012-03-01,2012,"03",4.60829493087558,2.30414746543779,2.30414746543779,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio",NA,"medio","alto","medio","medio","medio","alto"
5717256,201204,2012-04-01,2012,"04",8.42105263157895,2.10526315789474,6.31578947368421,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","baixo","medio",NA,"medio","alto","medio","medio","medio","alto"
5717256,201205,2012-05-01,2012,"05",15.5902004454343,8.9086859688196,6.6815144766147,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","alto",NA,"medio","medio","medio","alto","alto","alto"
5717256,201206,2012-06-01,2012,"06",10.3092783505155,7.7319587628866,2.57731958762887,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","alto",NA,"medio","alto","medio","medio","medio","alto"
5717256,201207,2012-07-01,2012,"07",12.7226463104326,7.63358778625954,5.08905852417303,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio",NA,"medio","alto","medio","alto","medio","alto"
5717256,201208,2012-08-01,2012,"08",24.3243243243243,18.9189189189189,5.40540540540541,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio",NA,"medio","alto","alto","alto","alto","alto"
5717256,201209,2012-09-01,2012,"09",0,0,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio",NA,"medio","alto","medio","baixo","baixo","medio"
5717256,201210,2012-10-01,2012,"10",3.26797385620915,3.26797385620915,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","baixo","medio",NA,"medio","alto","medio","baixo","medio","medio"
5717256,201211,2012-11-01,2012,"11",25.1572327044025,18.8679245283019,6.28930817610063,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","alto",NA,"medio","alto","medio","alto","alto","alto"
5717256,201212,2012-12-01,2012,"12",23.0263157894737,16.4473684210526,6.57894736842105,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio",NA,"medio","alto","medio","alto","alto","alto"
5717256,201301,2013-01-01,2013,"01",15.527950310559,12.4223602484472,3.1055900621118,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","alto","medio","alto","medio","alto","alto","alto"
5717256,201302,2013-02-01,2013,"02",9.83606557377049,9.83606557377049,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","alto","medio","medio","alto","medio","medio","alto","medio"
5717256,201303,2013-03-01,2013,"03",24.390243902439,24.390243902439,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","alto","medio","medio","medio","medio","alto","alto","medio"
5717256,201304,2013-04-01,2013,"04",11.3314447592068,11.3314447592068,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","baixo","medio","alto","alto","medio","alto","medio"
5717256,201305,2013-05-01,2013,"05",17.5,15,2.5,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","alto","medio","medio","medio","medio","alto","alto","alto"
5717256,201306,2013-06-01,2013,"06",32.4483775811209,29.4985250737463,2.94985250737463,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","medio","medio","medio","alto","alto","alto","alto","alto"
5717256,201307,2013-07-01,2013,"07",14.6627565982405,11.7302052785924,2.93255131964809,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","alto","baixo","medio","alto","alto","alto","alto","alto"
5717256,201308,2013-08-01,2013,"08",13.2275132275132,13.2275132275132,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","baixo","medio","medio","medio","alto","alto","medio"
5717256,201309,2013-09-01,2013,"09",15.1975683890578,12.1580547112462,3.03951367781155,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","baixo","medio","medio","medio","medio","medio","alto","alto","alto"
5717256,201310,2013-10-01,2013,"10",13.2450331125828,9.93377483443709,3.3112582781457,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","baixo","medio","alto","medio","alto","alto","alto"
5717256,201311,2013-11-01,2013,"11",12.9032258064516,6.45161290322581,6.45161290322581,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","medio","medio","baixo","medio","alto","medio","alto"
5717256,201312,2013-12-01,2013,"12",10.6007067137809,7.06713780918728,3.53356890459364,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","alto","baixo","medio","medio","alto","medio","medio","alto"
5717256,201401,2014-01-01,2014,"01",15.9235668789809,15.9235668789809,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","alto","baixo","medio","alto","medio","alto","alto","medio"
5717256,201402,2014-02-01,2014,"02",8.52272727272727,5.68181818181818,2.84090909090909,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","medio","medio","alto","medio","medio","medio","alto"
5717256,201403,2014-03-01,2014,"03",7.19424460431655,7.19424460431655,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","medio","medio","medio","medio","medio","medio","medio"
5717256,201404,2014-04-01,2014,"04",15.1515151515152,15.1515151515152,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","alto","medio","medio","alto","medio","alto","alto","medio"
5717256,201405,2014-05-01,2014,"05",7.2289156626506,7.2289156626506,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","alto","baixo","medio","medio","alto","medio","medio","medio"
5717256,201406,2014-06-01,2014,"06",24.3243243243243,18.9189189189189,5.40540540540541,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","alto","medio","medio","alto","alto","alto","alto","alto"
5717256,201407,2014-07-01,2014,"07",12.0192307692308,9.61538461538462,2.40384615384615,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","alto","alto","medio","medio","medio","alto","alto","alto"
5717256,201408,2014-08-01,2014,"08",13.1233595800525,13.1233595800525,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","alto","medio","medio","medio","medio","alto","alto","medio"
5717256,201409,2014-09-01,2014,"09",16.5289256198347,16.5289256198347,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","medio","medio","alto","medio","alto","alto","medio"
5717256,201410,2014-10-01,2014,"10",5.81395348837209,2.90697674418605,2.90697674418605,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","baixo","baixo","alto","alto","medio","medio","alto"
5717256,201411,2014-11-01,2014,"11",13.2013201320132,13.2013201320132,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","medio","medio","alto","alto","alto","alto","medio"
5717256,201412,2014-12-01,2014,"12",14.0056022408964,11.2044817927171,2.80112044817927,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","medio","medio","medio","alto","alto","alto","alto"
5717256,201501,2015-01-01,2015,"01",5.27704485488127,5.27704485488127,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","alto","medio","medio","medio","medio","medio","medio","medio"
5717256,201502,2015-02-01,2015,"02",24.4648318042813,24.4648318042813,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","alto","alto","medio","medio","alto","alto","alto","medio"
5717256,201503,2015-03-01,2015,"03",15.3452685421995,10.230179028133,5.1150895140665,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","medio","medio","alto","alto","alto","alto","alto"
5717256,201504,2015-04-01,2015,"04",14.1643059490085,8.4985835694051,5.6657223796034,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","medio","medio","medio","medio","alto","alto","alto"
5717256,201505,2015-05-01,2015,"05",18.8679245283019,18.8679245283019,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","medio","medio","medio","medio","alto","alto","medio"
5717256,201506,2015-06-01,2015,"06",12.3839009287926,12.3839009287926,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","alto","medio","medio","medio","alto","alto","medio"
5717256,201507,2015-07-01,2015,"07",14.1643059490085,11.3314447592068,2.8328611898017,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","baixo","medio","medio","baixo","medio","alto","alto","alto","alto"
5717256,201508,2015-08-01,2015,"08",16.1290322580645,16.1290322580645,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","medio","baixo","medio","alto","alto","alto","medio"
5717256,201509,2015-09-01,2015,"09",13.3689839572193,13.3689839572193,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","baixo","medio","medio","baixo","alto","medio","alto","alto","medio"
5717256,201510,2015-10-01,2015,"10",11.0497237569061,11.0497237569061,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","baixo","medio","alto","alto","medio","alto","medio"
5717256,201511,2015-11-01,2015,"11",11.5606936416185,8.67052023121387,2.89017341040462,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","medio","baixo","baixo","alto","alto","alto","alto"
5717256,201512,2015-12-01,2015,"12",18.018018018018,15.015015015015,3.003003003003,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","medio","baixo","alto","alto","alto","alto","alto"
5717256,201601,2016-01-01,2016,"01",10.5263157894737,10.5263157894737,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","medio","baixo","alto","alto","medio","alto","medio"
5717256,201602,2016-02-01,2016,"02",5.73065902578797,2.86532951289398,2.86532951289398,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","alto","baixo","alto","alto","medio","medio","alto"
5717256,201603,2016-03-01,2016,"03",17.0316301703163,12.1654501216545,4.8661800486618,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","baixo","baixo","alto","medio","alto","alto","alto"
5717256,201604,2016-04-01,2016,"04",8.35654596100279,8.35654596100279,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","medio","baixo","medio","medio","medio","alto","medio"
5717256,201605,2016-05-01,2016,"05",14.6699266503667,12.2249388753056,2.44498777506112,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","alto","baixo","alto","medio","alto","alto","alto"
5717256,201606,2016-06-01,2016,"06",13.550135501355,8.13008130081301,5.42005420054201,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","baixo","baixo","alto","medio","alto","medio","alto"
5717256,201607,2016-07-01,2016,"07",3.003003003003,3.003003003003,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","medio","baixo","baixo","medio","baixo","medio","medio"
5717256,201608,2016-08-01,2016,"08",12.1951219512195,3.04878048780488,9.14634146341463,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","medio","medio","baixo","medio","medio","alto","medio","alto"
5717256,201609,2016-09-01,2016,"09",9.9009900990099,9.9009900990099,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","medio","medio","baixo","medio","alto","medio","alto","medio"
5717256,201610,2016-10-01,2016,"10",6.04229607250755,6.04229607250755,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","alto","medio","medio","baixo","medio","medio","medio","medio","medio"
5717256,201611,2016-11-01,2016,"11",20.2898550724638,11.5942028985507,8.69565217391304,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","medio","medio","medio","baixo","baixo","medio","medio","alto","alto","alto"
5717256,201612,2016-12-01,2016,"12",7.8125,7.8125,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","medio","baixo","alto","medio","medio","medio","medio"
5717256,201701,2017-01-01,2017,"01",11.4942528735632,11.4942528735632,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","medio","baixo","alto","medio","alto","alto","medio"
5717256,201702,2017-02-01,2017,"02",6.99300699300699,6.99300699300699,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","medio","medio","baixo","medio","medio","medio","medio","medio"
5717256,201703,2017-03-01,2017,"03",8.1799591002045,8.1799591002045,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","medio","baixo","medio","medio","medio","medio","medio"
5717256,201704,2017-04-01,2017,"04",7.63358778625954,7.63358778625954,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","baixo","medio","baixo","baixo","baixo","medio","medio","medio"
5717256,201705,2017-05-01,2017,"05",7.32600732600733,5.49450549450549,1.83150183150183,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","baixo","alto","baixo","medio","medio","medio","medio","medio"
5717256,201706,2017-06-01,2017,"06",6.66666666666667,4.44444444444444,2.22222222222222,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","baixo","alto","baixo","baixo","medio","medio","medio","medio"
5717256,201707,2017-07-01,2017,"07",14.8936170212766,10.6382978723404,4.25531914893617,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","baixo","medio","baixo","medio","medio","alto","alto","alto"
5717256,201708,2017-08-01,2017,"08",11.8811881188119,7.92079207920792,3.96039603960396,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","medio","alto","baixo","medio","medio","alto","medio","alto"
5717256,201709,2017-09-01,2017,"09",7.2289156626506,4.81927710843374,2.40963855421687,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","baixo","medio","baixo","medio","medio","medio","medio","alto"
5717256,201710,2017-10-01,2017,"10",19.4986072423398,19.4986072423398,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","baixo","medio","baixo","medio","medio","alto","alto","medio"
5717256,201711,2017-11-01,2017,"11",8.31024930747922,8.31024930747922,0,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","alto","baixo","medio","baixo","baixo","medio","medio","medio","medio"
5717256,201712,2017-12-01,2017,"12",5.73065902578797,2.86532951289398,2.86532951289398,"SMS HOSPITAL MUNICIPAL RONALDO GAZOLLA AP 33","ADMINISTRACAO PUBLICA","M","NORTE","alto","medio","baixo","alto","baixo","medio","medio","medio","medio","alto"
6159397,200901,2009-01-01,2009,"01",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","baixo","baixo","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,200902,2009-02-01,2009,"02",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","baixo","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,200903,2009-03-01,2009,"03",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,200904,2009-04-01,2009,"04",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"medio","baixo","alto","baixo","baixo","medio"
6159397,200905,2009-05-01,2009,"05",5.20833333333333,0,5.20833333333333,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","alto","baixo",NA,"alto","baixo","alto","medio","baixo","alto"
6159397,200906,2009-06-01,2009,"06",4.09836065573771,4.09836065573771,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","medio","alto","medio","medio","medio"
6159397,200907,2009-07-01,2009,"07",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","baixo","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,200908,2009-08-01,2009,"08",7.54716981132075,3.77358490566038,3.77358490566038,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","baixo","alto","medio","medio","alto"
6159397,200909,2009-09-01,2009,"09",3.03030303030303,3.03030303030303,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","medio","alto","baixo","medio","medio"
6159397,200910,2009-10-01,2009,"10",4.01606425702811,4.01606425702811,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","baixo","alto","medio","medio","medio"
6159397,200911,2009-11-01,2009,"11",7.2463768115942,7.2463768115942,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","baixo","alto","medio","medio","medio"
6159397,200912,2009-12-01,2009,"12",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","alto","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,201001,2010-01-01,2010,"01",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","medio","alto","baixo","baixo","medio"
6159397,201002,2010-02-01,2010,"02",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,201003,2010-03-01,2010,"03",6.00600600600601,6.00600600600601,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","baixo","baixo",NA,"baixo","baixo","alto","medio","medio","medio"
6159397,201004,2010-04-01,2010,"04",3.59712230215827,3.59712230215827,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","medio","alto","medio","medio","medio"
6159397,201005,2010-05-01,2010,"05",3.07692307692308,0,3.07692307692308,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","medio","baixo",NA,"baixo","baixo","alto","baixo","baixo","alto"
6159397,201006,2010-06-01,2010,"06",3.003003003003,3.003003003003,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","medio","baixo","baixo",NA,"baixo","baixo","alto","baixo","medio","medio"
6159397,201007,2010-07-01,2010,"07",2.56410256410256,2.56410256410256,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo",NA,"baixo","baixo","alto","baixo","medio","medio"
6159397,201008,2010-08-01,2010,"08",2.80898876404494,2.80898876404494,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo",NA,"baixo","baixo","alto","baixo","medio","medio"
6159397,201009,2010-09-01,2010,"09",4.91400491400491,0,4.91400491400491,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo",NA,"baixo","baixo","alto","medio","baixo","alto"
6159397,201010,2010-10-01,2010,"10",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,201011,2010-11-01,2010,"11",2.77777777777778,0,2.77777777777778,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo",NA,"baixo","baixo","alto","baixo","baixo","alto"
6159397,201012,2010-12-01,2010,"12",0,0,0,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo",NA,"baixo","baixo","alto","baixo","baixo","medio"
6159397,201101,2011-01-01,2011,"01",12.3152709359606,4.92610837438424,7.38916256157635,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo","alto","baixo","medio","alto","alto","medio","alto"
6159397,201102,2011-02-01,2011,"02",5.36193029490617,2.68096514745308,2.68096514745308,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","medio","baixo","alto","baixo","baixo","alto","medio","medio","alto"
6159397,201103,2011-03-01,2011,"03",4.69483568075117,2.34741784037559,2.34741784037559,"PERINATAL BARRA CASA DE SAUDE LARANJEIRAS","ENTIDADES EMPRESARIAIS","E","OESTE","alto","alto","baixo","alto","baixo","baixo","alto","medio","medio","alto"
